postcode,distance
1077LK,2052.805852
1077LL,2070.332398
1077LM,2087.679529
1077LN,2101.721099
1077LP,2108.201513
1077LR,2112.931775
1077LR,2169.115411
1077LS,2118.627432
1077LT,2186.226394
1077LV,2231.083353
1077LW,2261.790083
1077LX,2286.235637
1077LZ,2128.268636
1077MA,2187.909116
1077MB,2315.14002
1077MC,2317.317066
1077MD,2327.129361
1077ME,2287.677438
1077MG,2305.65545
1077MH,2256.781947
1077MJ,2329.315825
1077MK,2380.897278
1077ML,2553.829247
1077MN,2612.217545
1077MP,2194.741742
1077MR,2227.486301
1077MS,2296.65035
1077MT,2341.713406
1077MV,2378.740767
1077MX,2400.132176
1077MZ,2530.943493
1077NA,2563.129436
1077NB,2601.825523
1077NC,2632.712894
1077ND,2519.145512
1077NE,2487.8059
1077NG,2585.583192
1077NH,2577.635426
1077NJ,2215.775791
1077NK,2254.028128
1077NL,2311.447636
1077NM,2347.211555
1077NN,2377.237906
1077NP,2413.818466
1077NR,2556.320974
1077NS,2586.836703
1077NT,2632.249964
1077NV,2879.149854
1077NX,2254.548789
1077NZ,2288.885523
1077PA,2335.011223
1077PB,2369.821278
1077PC,2412.296946
1077PD,2447.984769
1077PE,2579.064802
1077PG,2599.498345
1077PH,2619.136049
1077PJ,2638.318618
1077PK,2658.88679
1077PL,2682.062697
1077PM,2904.073638
1077PN,2358.650491
1077PP,2279.139639
1077PR,2313.48755
1077PS,2344.930737
1077PT,2363.26951
1077PV,2402.336665
1077PW,2432.586853
1077PX,2485.588041
1077PZ,2456.049815
1077RA,2506.40173
1077RB,2321.458595
1077RC,2290.104979
1077RD,2337.682089
1077RE,2360.899362
1077RG,2400.749031
1077RH,2324.61469
1077RJ,2356.451098
1077RK,2376.38428
1077RL,2395.495802
1077RM,2521.358911
1077RN,2542.262406
1077RP,2565.661792
1077RR,2582.840777
1077RS,2496.881098
1077RT,2545.637169
1077RV,2206.926597
1077RW,2371.239241
1077RX,2403.066268
1077RZ,2413.319121
1077SB,2422.046593
1077SC,2443.057312
1077SE,2458.366706
1077SG,2580.255094
1077SH,2594.522494
1077SJ,2605.344215
1077SK,2616.934486
1077SL,2635.090375
1077SM,2178.234504
1077SN,2268.374439
1077SP,2305.606059
1077SR,2337.931103
1077ST,2369.661689
1077SV,2383.72185
1077SW,2397.898399
1077SX,2407.730396
1077SZ,2416.965647
1077TA,2426.929474
1077TB,2435.921993
1077TC,2556.20556
1077TD,2581.284371
1077TE,2605.782133
1077TG,2434.513047
1077TH,2411.538819
1077TJ,2475.570175
1077TK,2495.65633
1077TL,2511.863195
1077TM,2527.553771
1077TN,2484.305716
1077TP,2513.765838
1077TR,2530.492441
1077TS,2574.859197
1077TT,2589.74465
1077TV,2574.935898
1077TW,2559.925736
1077TX,2310.940118
1077TZ,2523.623505
1077VA,2564.218962
1077VB,2469.402904
1077VC,2566.660297
1077VD,2481.284644
1077VE,2583.527247
1077VG,2590.847045
1077VH,2622.730667
1077VJ,2646.586611
1077VK,2682.841806
1077VL,2719.016268
1077VM,2754.208833
1077VN,2782.909019
1077VP,2811.357087
1077VR,2827.336458
1077VS,2842.194196
1077VT,2304.8034
1077VV,2283.767245
1077VW,2445.377543
1077VW,2406.685683
1077VX,2416.978405
1077VZ,2478.366835
1077WB,2405.57987
1077WC,2200.344024
1077WD,2279.701725
1077WE,2340.413619
1077WG,2259.795438
1077WH,2335.988513
1077WJ,2286.48245
1077WK,2415.730842
1077WL,2309.109867
1077WM,3049.050458
1077WN,2361.923571
1077WP,2382.253708
1077WR,2319.557659
1077WS,2422.621976
1077WT,2885.785305
1077WV,3003.455185
1077WX,3031.522823
1077WZ,3092.973372
1077XA,2837.398397
1077XB,2966.26056
1077XC,2862.143592
1077XD,2984.819195
1077XE,2873.492721
1077XG,2995.803571
1077XH,2888.548788
1077XJ,3010.203665
1077XK,2915.340854
1077XL,3038.134351
1077XM,3063.3758
1077XP,3066.755205
1077XR,3108.281869
1077XV,3185.952398
1077XV,3134.846864
1077XW,3106.469434
1077XX,3110.227654
1077XZ,3053.130349
1077ZA,2639.986354
1077ZB,2665.422843
1077ZC,2691.161849
1077ZD,2616.282231
1077ZE,2645.81703
1077ZG,2676.32002
1077ZH,2694.272689
1077ZJ,2738.501524
1077ZK,2802.42694
1077ZL,2706.440613
1077ZM,2756.947213
1077ZN,2790.68266
1077ZP,2722.227911
1077ZR,2748.699375
1077ZS,2771.040817
1077ZT,2692.339929
1077ZV,2722.627427
1077ZW,2747.804283
1077ZX,3228.185622
1077ZZ,3223.714246
1078AA,2396.785228
1078AB,2360.136301
1078AC,2333.417338
1078AD,2318.974909
1078AE,2294.761446
1078AG,2270.61616
1078AH,2262.008109
1078AJ,2249.066322
1078AK,2236.847268
1078AL,2225.299153
1078AM,2220.42797
1078AN,2214.569854
1078AP,2198.43126
1078AR,2173.101564
1078AS,2159.527157
1078AT,2147.81802
1078AV,2135.893111
1078AW,2119.140355
1078AX,2111.881148
1078AZ,2104.729349
1078BA,2099.817721
1078BB,2122.831071
1078BC,2131.012535
1078BD,2127.252956
1078BE,2138.321972
1078BG,2136.301379
1078BH,2249.064854
1078BJ,2245.448503
1078BK,2263.687017
1078BL,2237.984653
1078BM,2275.146478
1078BN,2251.240319
1078BP,2357.693785
1078BR,2443.535039
1078BS,2254.316266
1078BT,2326.664214
1078BV,2430.46253
1078BW,2577.733233
1078BX,2584.609015
1078BZ,2418.468011
1078CA,2408.377278
1078CB,2398.392301
1078CC,2375.724309
1078CD,2353.689814
1078CE,2321.839245
1078CG,2282.99141
1078CH,2365.866553
1078CJ,2302.99515
1078CK,2257.119875
1078CL,2294.559571
1078CM,2296.415246
1078CN,2287.507194
1078CP,2279.127666
1078CR,2272.319491
1078CS,2268.632512
1078CT,2317.91321
1078CV,2372.14342
1078CW,2287.855935
1078CX,2328.776801
1078CZ,2293.731499
1078DA,2373.828102
1078DB,2475.491768
1078DC,2457.973511
1078DD,2441.721853
1078DE,2414.95848
1078DG,2390.705069
1078DH,2371.327759
1078DJ,2355.495384
1078DK,2340.025128
1078DL,2327.922425
1078DM,2315.918601
1078DN,2293.882297
1078DP,2284.705307
1078DR,2276.695358
1078DS,2267.95385
1078DT,2260.365813
1078DV,2254.880607
1078DW,2241.917801
1078DX,2236.588431
1078DZ,2231.672028
1078EA,2228.366743
1078EB,2225.214326
1078EC,2223.160403
1078ED,2219.293132
1078EE,2425.908407
1078EG,2391.767355
1078EH,2369.321025
1078EJ,2339.349171
1078EK,2322.638317
1078EL,2300.280072
1078EM,2277.037787
1078EN,2255.771789
1078EP,2232.389371
1078ER,2220.88543
1078ES,2211.767961
1078ET,2203.496194
1078EV,2195.240603
1078EW,2187.789096
1078EX,2173.774194
1078EZ,2166.77706
1078GA,2159.507062
1078GB,2154.585167
1078GC,2151.795634
1078GD,2164.196803
1078GE,2271.006552
1078GG,2340.636393
1078GH,2395.447423
1078GJ,2453.282102
1078GK,2150.344038
1078GL,2263.530927
1078GM,2338.224892
1078GN,2394.875031
1078GP,2454.675627
1078GR,2497.940237
1078GS,2598.337112
1078GT,2635.155603
1078GV,2668.784161
1078GW,2705.390095
1078GX,2765.557076
1078GZ,2801.368085
1078HA,2205.931709
1078HB,2236.189991
1078HC,2339.521228
1078HD,2396.374825
1078HE,2487.968538
1078HG,2580.043356
1078HH,2647.853912
1078HJ,2212.691552
1078HK,2351.635961
1078HL,2447.104299
1078HM,2538.715659
1078HN,2605.024752
1078HP,2675.061128
1078HR,2356.786931
1078HS,2323.642791
1078HT,2307.318249
1078HV,2300.438833
1078HW,2295.474204
1078HX,2287.938232
1078HZ,2333.375562
1078JA,2319.183078
1078JB,2307.023345
1078JC,2297.691543
1078JD,2293.956629
1078JE,2279.871114
1078JG,2271.503124
1078JH,2266.431986
1078JJ,2261.641215
1078JK,2261.377848
1078JL,2346.211455
1078JM,2391.98219
1078JN,2440.015746
1078JP,2350.593799
1078JR,2402.849648
1078JS,2451.485661
1078JT,2380.158783
1078JV,2425.145243
1078JW,2402.328614
1078JX,2237.373326
1078JZ,2318.313323
1078KA,2401.152844
1078KB,2471.09524
1078KC,2304.005324
1078KD,2419.352609
1078KE,2341.018379
1078KG,2430.197349
1078KH,2341.314729
1078KJ,2435.995592
1078KK,2517.622273
1078KL,2492.290735
1078KM,2354.841251
1078KN,2335.408431
1078KP,2331.033929
1078KR,2326.639382
1078KS,2371.486119
1078KT,2413.593398
1078KV,2397.264951
1078KW,2484.170153
1078KX,2496.560642
1078KZ,2462.617392
1078LA,2478.335988
1078LB,2548.79917
1078LC,2557.434193
1078LD,2566.930419
1078LE,2524.076537
1078LG,2533.799273
1078LH,2572.325704
1078LJ,2588.859067
1078LK,2608.396994
1078LL,2629.721502
1078LM,2589.133158
1078LN,2550.782939
1078LP,2564.321579
1078LR,2562.699074
1078LS,2548.796476
1078LT,2548.903342
1078LV,2457.165347
1078LW,2440.241095
1078LX,2427.212204
1078LZ,2445.142802
1078MA,2448.673134
1078MB,2448.030689
1078MC,2432.251354
1078MD,2412.250157
1078ME,2393.468382
1078MG,2369.870031
1078MH,2384.201875
1078MJ,2416.479352
1078MK,2517.281594
1078ML,2514.776336
1078MN,2513.96801
1078MP,2513.406301
1078MR,2513.069189
1078MS,2489.215117
1078MT,2485.460249
1078MV,2483.92053
1078MX,2482.647163
1078MZ,2482.921045
1078NA,2540.373031
1078NB,2549.169784
1078NC,2544.399506
1078ND,2499.394619
1078NE,2479.520509
1078NG,2471.699089
1078NH,2575.118717
1078NJ,2581.648451
1078NK,2589.056577
1078NL,2595.840649
1078NM,2607.688496
1078NN,2620.109629
1078NP,2629.531498
1078NR,2640.539125
1078NS,2655.357744
1078NT,2668.180442
1078NV,2680.318079
1078NW,2707.121916
1078NX,2727.589631
1078NZ,2767.183687
1078PA,2780.314164
1078PB,2540.451997
1078PC,2512.645711
1078PD,2524.619259
1078PE,2471.253119
1078PG,2457.363058
1078PH,2472.557427
1078PJ,2648.932745
1078PK,2624.825373
1078PL,2607.663353
1078PM,2587.338448
1078PN,2569.355638
1078PP,2557.331452
1078PR,2543.716087
1078PS,2526.365509
1078PT,2322.472688
1078PV,2370.384595
1078PW,2427.839747
1078PX,2477.525538
1078PZ,2515.189674
1078RA,2315.046469
1078RB,2366.313251
1078RC,2441.043344
1078RD,2498.979215
1078RE,2346.068473
1078RG,2407.536377
1078RH,2428.227692
1078RJ,2508.398179
1078RK,2346.639809
1078RL,2413.50574
1078RM,2490.006955
1078RN,2576.645627
1078RP,2448.230098
1078RR,2515.272063
1078RS,2592.145984
1078RT,2631.011315
1078RV,3191.408983
1078RW,3191.408983
1078SR,2604.262197
1078ST,2580.586332
1078SV,2536.414608
1078SW,2520.532766
1078SX,2583.230156
1078SZ,2544.072635
1078TA,2507.201422
1078TB,2557.39241
1078TC,2467.826042
1078TD,2522.260423
1078TE,2524.695236
1078TG,2477.211494
1078TH,2505.895236
1078TJ,2454.878107
1078TK,2432.313562
1078TL,2423.753387
1078TM,2424.36725
1078TN,2474.115736
1078TP,2520.97333
1078TR,2560.524335
1078TS,2405.872815
1078TT,2465.242481
1078TV,2513.731868
1078TW,2381.122801
1078TX,2428.611589
1078TZ,2369.880669
1078VA,2427.222414
1078VB,2375.334334
1078VC,2410.248779
1078VD,2361.988455
1078VE,2351.074982
1078VG,2669.15896
1078VH,2690.474703
1078VJ,2735.32422
1078VK,2651.484598
1078VL,2691.068652
1078VM,2715.538311
1078VN,2511.873543
1078VP,2622.571418
1078VR,2691.615997
1078VS,2353.803217
1078VT,2396.295944
1078VV,2469.388596
1078VW,2593.002716
1078VX,2638.850335
1078VZ,2718.11888
1078WB,2416.048561
1078XA,2572.838656
1078XB,2622.531342
1078XC,2568.311291
1078XD,2594.810727
1078XE,2635.938421
1078XG,2591.182415
1078XH,2654.142443
1078XJ,2593.394483
1078XK,2636.576505
1078XL,2679.110832
1078XM,2341.642609
1078XN,2410.020924
1078XP,2461.306837
1078XR,2354.471933
1078XS,2430.207652
1078XT,2438.519185
1078XV,2387.280154
1078XW,2452.019549
1078XX,2374.038761
1078XZ,2432.00327
1079AA,2638.561857
1079AB,2646.077012
1079AC,2652.43061
1079AD,2660.35188
1079AE,2675.944758
1079AG,2685.572799
1079AH,2694.348192
1079AJ,2704.906321
1079AK,2717.063105
1079AL,2727.85814
1079AM,2737.926882
1079AN,2744.182687
1079AP,2764.78726
1079AR,2778.406543
1079AS,2794.805026
1079AT,2806.575162
1079AV,2818.920078
1079AW,2846.462544
1079AX,2880.289181
1079AZ,2771.727396
1079BA,2823.139723
1079BB,2891.954321
1079BC,2812.522642
1079BD,2907.742157
1079BE,2784.741113
1079BG,2842.69244
1079BH,2886.469978
1079BJ,2927.90254
1079BK,2807.430839
1079BL,2868.108888
1079BM,2914.923255
1079BN,3171.091391
1079BP,3124.436319
1079BR,3034.460046
1079BS,2999.426461
1079BT,2976.543766
1079BV,2962.205858
1079BW,3129.407097
1079BX,3093.662949
1079BZ,3052.82162
1079CA,3025.550834
1079CB,3014.064366
1079CC,3003.044704
1079CD,2989.506375
1079CE,2960.08135
1079CG,2944.32722
1079CH,2932.605785
1079CJ,2920.795477
1079CK,2877.862875
1079CL,2831.792108
1079CM,2796.92649
1079CN,2790.798881
1079CP,2834.271508
1079CR,2876.726192
1079CS,2880.038207
1079CT,2894.050026
1079CV,2841.341796
1079CW,2774.321631
1079CX,2755.804278
1079CZ,2765.266326
1079DA,2775.58783
1079DB,2808.877972
1079DC,2844.732795
1079DD,2842.910866
1079DE,2887.045599
1079DG,2984.106454
1079DH,3019.898382
1079DJ,3061.702941
1079DK,3114.968083
1079DL,3021.47165
1079DM,3068.964383
1079DN,3116.873918
1079DP,2711.650107
1079DR,2772.326534
1079DS,2808.498874
1079DT,2872.417987
1079DV,2906.014657
1079DW,2945.321925
1079DX,2989.923384
1079DZ,3030.376841
1079EA,2696.905812
1079EB,2747.173208
1079EC,2797.040687
1079ED,2862.714133
1079EE,2895.458355
1079EG,2929.965324
1079EH,2957.755791
1079EJ,2982.705272
1079EK,2748.73622
1079EL,2732.129884
1079EM,2726.059912
1079EN,2742.262651
1079EP,2732.612055
1079ER,2722.019322
1079ES,2707.201654
1079ET,2687.439095
1079EV,2677.465509
1079EW,2672.312549
1079EX,2678.410315
1079EZ,2686.334847
1079GA,2694.151087
1079GB,2758.451017
1079GC,2940.460319
1079GD,2984.872803
1079GE,3023.608153
1079GG,3057.644631
1079GH,2747.280015
1079GJ,2789.537576
1079GK,2823.443245
1079GL,2888.293475
1079GM,2922.250309
1079GN,2955.418464
1079GP,2989.281189
1079GR,3022.560122
1079GS,3050.033679
1079GT,2815.444868
1079GV,2778.331701
1079GW,2631.930881
1079GX,2664.321098
1079GZ,2691.868186
1079HA,2771.126819
1079HB,2873.455241
1079HC,2915.516202
1079HD,3004.506732
1079HE,3056.037862
1079HG,3097.538633
1079HH,3132.873326
1079HJ,2617.338905
1079HK,2650.797298
1079HL,2677.391454
1079HM,2734.280578
1079HN,2773.246093
1079HP,2838.664237
1079HR,2898.441109
1079HS,2997.281128
1079HT,3047.586374
1079HV,3096.245779
1079HW,3136.053473
1079JA,2676.272009
1079JB,2880.508854
1079JC,2926.875324
1079JD,3013.034765
1079JE,3062.534769
1079JG,3111.950577
1079JH,3157.001905
1079JJ,3198.025248
1079JK,2644.349506
1079JL,2674.853283
1079JM,2696.877869
1079JN,2862.721263
1079JP,2917.533772
1079JR,3009.164977
1079JS,3047.753249
1079JT,3083.234855
1079JV,3116.031067
1079JW,3148.726281
1079KA,2710.348189
1079KB,2692.661897
1079KC,2679.437992
1079KD,2654.884343
1079KE,2635.766284
1079KG,2624.092838
1079KH,2608.32863
1079KJ,2589.183327
1079KK,2611.771509
1079KL,2632.951785
1079KM,2631.682962
1079KN,2714.233248
1079KP,2822.071825
1079KR,2855.744449
1079KS,2889.262307
1079KT,2922.766064
1079KV,2688.59917
1079KW,2763.148143
1079KX,2807.082507
1079KZ,2834.556459
1079LA,2860.344434
1079LB,2883.321284
1079LC,2913.123279
1079LD,2945.490685
1079LE,2757.377341
1079LG,2826.221196
1079LH,2933.295441
1079LK,3375.727446
1079LL,3748.960776
1079LM,3397.201925
1079LN,3397.201925
1079LP,3103.485399
1079LR,3138.986022
1079LS,3172.005344
1079LT,3056.944582
1079LV,3099.602345
1079LW,3140.691918
1079LX,3184.927606
1079LZ,3090.794827
1079MA,3059.99458
1079MB,3153.797471
1079MC,3110.164041
1079MD,3110.446631
1079ME,3110.861759
1079MG,3111.195829
1079MH,3111.510281
1079MJ,3111.831847
1079MK,3112.200837
1079ML,3113.066513
1079MN,3108.453162
1079MP,3060.286825
1079MR,3045.093218
1079MS,3025.242803
1079MT,3007.571039
1079MV,2995.329243
1079MX,2984.790905
1079MZ,2980.46562
1079MZ,3043.999545
1079NB,3087.512791
1079NC,3122.319425
1079ND,3148.754101
1079NE,3157.323586
1079NG,3203.142224
1079NH,3217.282874
1079NJ,3171.598924
1079NK,3150.193881
1079NL,3155.139586
1079NM,3148.019224
1079NN,3110.361161
1079NP,3085.79336
1079NR,3042.486703
1079NS,2934.82085
1079NT,2924.566562
1079NV,2913.337987
1079NX,2906.601358
1079PA,3165.999365
1079PB,3062.772265
1079PC,3042.972166
1079PD,3024.444111
1079PE,3042.623049
1079PG,3039.729624
1079PH,3072.023694
1079PJ,3033.839727
1079PK,3065.629009
1079PL,3056.184782
1079PM,3087.091079
1079PN,3048.390426
1079PP,3079.65085
1079PR,3120.487735
1079PS,3156.676464
1079PT,3165.314204
1079PV,3174.241441
1079PW,3075.255652
1079PX,3119.035712
1079PZ,3064.724368
1079RA,3108.840448
1079RB,3136.88492
1079RC,3220.439998
1079RD,3087.138652
1079RE,3118.629471
1079RG,3219.742176
1079RH,3330.468071
1079RJ,3531.144283
1079RK,3327.424401
1079RL,3246.940339
1079RN,3213.292989
1079RP,3226.903116
1079RR,3143.865413
1079RS,3146.807893
1079RT,3149.910111
1079RV,3153.025785
1079RW,3156.123464
1079RX,3126.991298
1079SK,3014.94038
1079SR,3058.320344
1079ST,3113.585772
1079SV,3172.365776
1079SW,3050.843415
1079SX,3112.318732
1079SZ,3160.299076
1079TA,3195.722196
1079TB,3035.128031
1079TC,3086.705169
1079TD,3130.445298
1079TE,3178.047547
1079TG,3024.002227
1079TH,3074.405011
1079TJ,3121.581836
1079TK,3169.071888
1079TL,3209.450821
1079TM,3022.130278
1079TN,2978.741905
1079TP,2944.447363
1079TR,2916.220098
1079TS,2888.89165
1079TT,2867.623742
1079TV,2854.998241
1079TW,2838.514635
1079TX,2897.032517
1079TZ,2807.351535
1079VA,2785.085001
1079VB,2828.511129
1079VC,2906.970458
1079VD,2951.991473
1079VE,2892.771327
1079VG,2942.733941
1079VH,2711.096171
1079VJ,2697.851562
1079VK,2687.681244
1079VL,2746.734503
1079VM,2722.310525
1079VN,2694.957024
1079VP,2668.799056
1079VR,2733.238227
1079VS,2783.557839
1079VT,2853.079431
1079VV,2887.675338
1079VW,3004.142487
1079VX,3048.577078
1079VZ,3090.547673
1079WB,3123.954943
1079WC,2775.855889
1079WD,2807.865059
1079WE,2980.570979
1079WG,3022.538501
1079WH,3061.053892
1079WJ,3097.000128
1079WK,2962.300143
1079WL,3004.377903
1079WN,3046.257274
1079WP,3081.917972
1079WR,2954.297259
1079WS,2999.838144
1079WT,3037.699185
1079WV,3071.37778
1079WX,2947.024583
1079WZ,2920.628401
1079XA,2923.238932
1079XB,2906.883719
1079XC,2891.313504
1079XD,3009.615501
1079XJ,2848.945861
1079XK,2882.710399
1079XL,2916.284116
1079XM,2955.956239
1079XN,2845.623685
1079XP,2883.665777
1079XR,2927.998993
1079XS,2975.14748
1079XT,2833.812027
1079XV,2870.410803
1079XW,2908.511673
1079XX,2940.708732
1079XZ,2968.786642
1079ZA,2823.625751
1079ZB,2862.073196
1079ZC,2900.230244
1079ZD,2932.519682
1079ZE,2961.143961
1079ZG,2813.313391
1079ZG,2875.908467
1079ZH,2859.095105
1079ZJ,2906.775025
1079ZK,2948.787279
1079ZL,2799.878812
1079ZM,2844.566933
1079ZN,2906.063974
1079ZP,2958.95959
1079ZR,2797.545264
1079ZS,2835.755658
1079ZT,2895.599819
1079ZV,2948.706873
1079ZW,2826.149989
1079ZX,2889.764533
1079ZZ,2937.96043
1081AA,4214.100998
1081AB,4738.312935
1081AC,4875.436341
1081AD,4970.73566
1081AE,5002.147853
1081AG,4972.356811
1081AH,4949.11775
1081AJ,4902.376717
1081AK,4875.131048
1081AL,4839.328771
1081AM,4939.947235
1081AN,4932.15057
1081AP,4828.488535
1081AR,4681.23414
1081AS,4719.942222
1081AT,4733.208507
1081AV,4990.312587
1081AW,4745.44787
1081AX,4754.476721
1081AZ,4873.126708
1081BA,4933.144121
1081BB,4954.252274
1081BC,5004.852605
1081BD,5012.614011
1081BE,4624.190241
1081BG,4680.82924
1081BH,4720.82208
1081BJ,4776.084506
1081BK,4797.345411
1081BL,4773.460383
1081BM,4828.520793
1081BN,5046.807522
1081BP,4783.919864
1081BR,4953.733529
1081BS,5063.087487
1081BT,4248.694767
1081BV,4823.430976
1081BW,5033.346424
1081BX,5116.244741
1081BZ,4897.548624
1081CA,4840.224158
1081CB,4851.53919
1081CC,5002.837657
1081CD,4997.312943
1081CE,5026.710052
1081CG,5041.605543
1081CH,5094.315758
1081CJ,5104.618478
1081CK,5107.338104
1081CL,5196.582761
1081CM,5225.458081
1081CN,5226.746298
1081CP,4869.140932
1081CR,4957.539735
1081CS,5140.115604
1081CT,4941.733523
1081CV,4942.500476
1081CW,4955.046309
1081CX,4932.370556
1081CZ,4925.74449
1081DA,4961.16929
1081EA,4919.933827
1081EB,5002.899826
1081EC,5020.021932
1081ED,5009.58845
1081EE,5003.364246
1081EG,4997.633492
1081EH,5092.296818
1081EJ,5080.853288
1081EK,5074.760038
1081EL,5154.693233
1081EM,5171.527039
1081EN,5166.44538
1081EP,5160.160254
1081ER,5153.904776
1081ES,4853.927028
1081ET,4853.75448
1081EV,4853.586752
1081EW,4853.912595
1081EX,4870.303855
1081EZ,4876.05561
1081GA,4547.916913
1081GB,4522.973325
1081GC,4496.021893
1081GD,4603.618313
1081GE,4573.136907
1081GG,4549.848367
1081GH,4656.239747
1081GJ,4629.091929
1081GK,4603.968866
1081GL,4717.843008
1081GM,4691.514042
1081GN,4661.864579
1081GP,4758.327922
1081GR,4727.350615
1081GS,4766.991833
1081GT,4292.851145
1081GV,4341.714268
1081GW,4388.204779
1081GX,4260.921584
1081GZ,4270.698843
1081HA,4287.325728
1081HB,4299.113488
1081HC,4314.466437
1081HD,4327.951689
1081HE,4244.963474
1081HG,4217.953698
1081HH,4209.226624
1081HJ,4331.228458
1081HK,4324.796121
1081HL,4193.715056
1081HM,4486.020596
1081HN,4382.180417
1081HP,4406.355262
1081HR,4421.859592
1081HS,4435.80052
1081HT,4359.754649
1081HV,3978.110725
1081HX,4249.714257
1081HZ,4001.201407
1081JA,5362.879665
1081JB,5241.665625
1081JC,4223.266177
1081JD,4405.867646
1081JE,4678.798642
1081JG,4813.850579
1081JH,4036.872677
1081JJ,4270.771517
1081JK,4426.762015
1081JL,4698.327639
1081JM,4772.280755
1081JN,4917.463974
1081JP,4980.979845
1081JR,5068.852355
1081JS,5129.387417
1081JT,5225.191511
1081JV,5329.152209
1081JW,5413.714521
1081JX,5279.89472
1081KA,4494.692292
1081KB,4350.713742
1081KC,4385.319725
1081KD,4507.226025
1081KE,4583.328763
1081KG,5747.550868
1081KH,4728.160194
1081KJ,4254.177769
1081KK,4359.095824
1081KL,3991.883448
1081KM,4259.687484
1081KM,4124.773629
1081KP,4438.016936
1081KR,4489.879204
1081KS,4523.862988
1081LA,3844.671901
1081LB,3893.93773
1081LC,3709.516931
1082AA,4907.656232
1082AB,4824.787223
1082AC,4811.436578
1082AD,4828.692757
1082AE,4837.135243
1082AG,4802.300474
1082AG,4874.840774
1082AH,4876.7002
1082AJ,4959.699914
1082AK,4861.39405
1082AL,4880.336089
1082AM,4895.166602
1082AN,4736.76856
1082AP,4736.817861
1082AR,4759.184058
1082AS,4783.518168
1082AT,4782.445823
1082AV,4809.697096
1082AW,4842.096377
1082AX,4843.941671
1082AZ,4861.678616
1082AZ,4876.960238
1082BA,4771.51114
1082BB,4937.526514
1082BC,5035.59657
1082BD,4924.519812
1082BE,4946.408497
1082BG,4958.154898
1082BH,4976.492885
1082BJ,4848.787294
1082BK,4823.824337
1082BL,4729.050047
1082BM,4706.999426
1082BN,4659.240168
1082BP,4665.479828
1082BR,4789.495704
1082BS,4698.594818
1082BT,4748.684317
1082BV,4517.006361
1082BW,4535.259778
1082BX,4514.101394
1082BZ,4542.749989
1082CA,4665.844387
1082CB,4717.597028
1082CC,4720.574652
1082CD,4693.599121
1082CE,4596.107974
1082CG,4599.639675
1082CH,4571.219809
1082CJ,4563.151561
1082CK,4684.490183
1082CL,4736.339629
1082CM,4739.924153
1082CN,4713.374121
1082CP,4614.936591
1082CR,4619.239177
1082CS,4590.969151
1082CT,4630.883838
1082CV,4704.652945
1082CW,4680.890411
1082DB,4006.859349
1082DC,4061.605942
1082DD,4111.48937
1082EA,4611.771035
1082EB,4633.374245
1082EC,4647.505346
1082ED,4662.706077
1082EE,4694.742846
1082EG,4721.468096
1082EH,4767.819655
1082EJ,4644.851771
1082EK,4598.567034
1082EL,4575.37556
1082EM,4605.038014
1082EN,4721.714906
1082EP,4777.057331
1082ER,4752.379056
1082ES,4656.924437
1082ET,4631.639434
1082EV,4623.671762
1082EW,4743.642919
1082EX,4801.858081
1082EZ,4778.022383
1082GA,4682.363903
1082GB,4658.6376
1082GC,4029.94904
1082GD,4425.037267
1082GE,4430.204591
1082GG,4451.755436
1082GK,4639.268314
1082GL,4680.452116
1082GM,3906.772636
1082GN,4633.913532
1082GP,4573.013344
1082GR,4474.483737
1082GS,4481.567619
1082GT,4479.727231
1082GV,4428.678352
1082GW,4430.727524
1082GX,4435.18476
1082GZ,4435.392188
1082HA,4438.348114
1082HB,4438.451385
1082HC,4445.319558
1082HD,4444.29019
1082HE,4449.239629
1082HG,4449.124142
1082HH,4453.018576
1082HJ,4454.993264
1082HK,4481.368048
1082HL,4479.686331
1082HM,4485.361878
1082HN,4485.75919
1082HP,4492.930435
1082HR,4492.692854
1082HS,4498.451081
1082HT,4498.282909
1082HV,4504.317204
1082HW,4503.522114
1082HX,4511.551389
1082HZ,4512.958983
1082JA,4545.941104
1082JB,4546.053114
1082JC,4552.178081
1082JD,4553.144258
1082JE,4558.366901
1082JG,4559.226624
1082JH,4567.758018
1082JJ,4568.364974
1082JK,4574.574338
1082JL,4574.854627
1082JM,4582.537877
1082JN,4583.479682
1082JP,4534.713542
1082JR,4538.895868
1082JS,4550.339974
1082JT,4222.433142
1082JV,4270.866574
1082JW,4217.926958
1082JX,4248.283634
1082JZ,4296.417274
1082KA,4242.22678
1082KB,4274.480028
1082KC,4323.038569
1082KD,4263.53089
1082KE,4155.311437
1082KG,4180.573133
1082KH,4206.566868
1082KJ,4236.281805
1082KK,4269.583533
1082KL,4172.999873
1082KM,4247.753935
1082KN,4317.124834
1082KR,4176.140561
1082KT,4180.083023
1082KV,4167.564742
1082KW,4221.933654
1082KX,4008.605124
1082KZ,4047.123319
1082LA,4086.451562
1082LB,4061.757183
1082LC,3423.755968
1082LD,3993.250423
1082LE,4012.99362
1082LG,4019.949927
1082LH,4038.527316
1082LJ,4044.502476
1082LK,4064.600455
1082LL,4070.10467
1082LM,4096.155034
1082LN,4102.840909
1082LP,3893.2987
1082LR,3506.389462
1082LS,3507.225937
1082LT,3928.550995
1082LT,3931.388711
1082LV,4014.053995
1082LW,4097.924054
1082LX,4038.303844
1082LZ,3581.161843
1082MA,3519.932758
1082MA,3502.595447
